"cty","ZIP","Mode","TOS","Mode.VOMS","total_cap_exp","City","State","Service.Area.Sq.Miles","Sq.Miles","total_op_exp","max_trains","avg_speed","avg_trip_length","pax_per_hr","veh_revenue_hours","veh_revenue_miles","Train.Miles","Train.Hours","Unlinked.Passenger.Trips","Passenger.Miles","Directional.Route.Miles","track_miles_rev","track_miles_nonrev","fixed_guideway_miles","busway_exclusive_miles","control_access_miles","row_total_miles","cbsa","cbsaname","ctyname","spatial_id"
"22079","71309","MB","DO",8,51063,"Alexandria","LA",28,66,2536457,0,13.9106,0,16.5794,33825,470525,0,0,560798,0,0,NA,NA,NA,NA,NA,NA,10780,"Alexandria, LA","Rapides Parish, LA",10780
"22087","70043","MB","DO",5,42678,"Chalmette","LA",24,251,306999,0,20.2298,0,13.0258,6972,141042,0,0,90816,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. Bernard Parish, LA",35380
"22087","70043","MB","DO",5,150820,"Chalmette","LA",24,251,306999,0,20.2298,0,13.0258,6972,141042,0,0,90816,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. Bernard Parish, LA",35380
"22091","70441","DR","DO",5,26336,"Greensburg","LA",NA,NA,183967,0,18.2086,0,1.6085,6454,117518,0,0,10381,0,0,NA,NA,NA,NA,NA,NA,12940,"Baton Rouge, LA","St. Helena Parish, LA",12940
"22093","70723","DR","DO",15,54579,"Convent","LA",NA,NA,978680,0,15.9359,0,2.4834,16834,268265,0,0,41805,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. James Parish, LA",35380
"22095","70069","DR","PT",3,265795,"LaPlace","LA",143,251,1188385,0,19.389,0,1.488,12249,237496,0,0,18227,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. John the Baptist Parish, LA",35380
"22095","70069","DR","PT",3,1746,"LaPlace","LA",143,251,1188385,0,19.389,0,1.488,12249,237496,0,0,18227,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. John the Baptist Parish, LA",35380
"22103","70438","DR","DO",10,299505,"Franklinton","LA",NA,NA,474712,0,16.5379,0,2.1822,6894,114012,0,0,15044,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. Tammany Parish, LA",35380
"22103","70438","DR","DO",8,39308,"Franklinton","LA",NA,NA,474712,0,16.5379,0,2.1822,6894,114012,0,0,15044,0,0,NA,NA,NA,NA,NA,NA,35380,"New Orleans-Metairie, LA","St. Tammany Parish, LA",35380
"22109","70361","MB","DO",8,35563,"Houma","LA",57,91,1849004,0,18.2069,0,7.8571,19866,361699,0,0,156089,0,0,NA,NA,NA,NA,NA,NA,26380,"Houma-Thibodaux, LA","Terrebonne Parish, LA",26380
"22109","70361","MB","DO",8,4691,"Houma","LA",57,91,1849004,0,18.2069,0,7.8571,19866,361699,0,0,156089,0,0,NA,NA,NA,NA,NA,NA,26380,"Houma-Thibodaux, LA","Terrebonne Parish, LA",26380
"22109","70360","DR","DO",25,245536,"Houma","LA",NA,NA,731569,0,13.8728,0,1.281,34966,485078,0,0,44792,0,0,NA,NA,NA,NA,NA,NA,26380,"Houma-Thibodaux, LA","Terrebonne Parish, LA",26380
"22109","70361","DR","DO",2,125,"Houma","LA",57,91,57704,0,13.1869,0,4.7523,856,11288,0,0,4068,0,0,NA,NA,NA,NA,NA,NA,26380,"Houma-Thibodaux, LA","Terrebonne Parish, LA",26380
"23001","04210","MB","DO",19,117819,"Auburn","ME",4247,35,1110303,0,11.1103,1.773,8.359,19782,219784,0,0,165357,293175,16,NA,NA,0,0,0,0,30340,"Lewiston-Auburn, ME","Androscoggin County, ME",30340
"23001","04210","MB","PT",6,16780,"Auburn","ME",19,35,1488557,0,12.7049,0,20.1683,16084,204346,0,0,324387,0,0,NA,NA,NA,NA,NA,NA,30340,"Lewiston-Auburn, ME","Androscoggin County, ME",30340
"23001","04210","MB","PT",6,49055,"Auburn","ME",19,35,1488557,0,12.7049,0,20.1683,16084,204346,0,0,324387,0,0,NA,NA,NA,NA,NA,NA,30340,"Lewiston-Auburn, ME","Androscoggin County, ME",30340
"23001","04210","MB","DO",17,7500,"Auburn","ME",4247,35,1110303,0,11.1103,1.773,8.359,19782,219784,0,0,165357,293175,16,NA,NA,0,0,0,0,30340,"Lewiston-Auburn, ME","Androscoggin County, ME",30340
"23003","04769","DR","DO",18,67497,"Presque Isle","ME",NA,NA,1572028,0,17.3801,0,3.4169,19321,335801,0,0,66017,0,0,NA,NA,NA,NA,NA,NA,99999,"","Aroostook County, ME",23003
"23003","04730","DR","DO",7,120668,"Littleton","ME",0,0,162670,0,9.9979,0,0.1079,7107,71055,0,0,767,0,0,NA,NA,NA,NA,NA,NA,99999,"","Aroostook County, ME",23003
"23003","04769","DR","DO",20,143750,"Presque Isle","ME",NA,NA,1572028,0,17.3801,0,3.4169,19321,335801,0,0,66017,0,0,NA,NA,NA,NA,NA,NA,99999,"","Aroostook County, ME",23003
"23005","04112","FB","DO",4,1599713,"Portland","ME",111,136,6383809,0,5.2513,3.6171,68.2453,16281,85496,0,0,1111101,4018914,29.04,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04101","CR","PT",21,18514968,"Portland","ME",3706,136,23157145,3,31.1174,81.8806,7.3266,75211,2340372,470342,15153,551038,45119331,287.6,195,2.7,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04112","FB","DO",4,613600,"Portland","ME",111,136,6383809,0,5.2513,3.6171,68.2453,16281,85496,0,0,1111101,4018914,29.04,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04102","MB","DO",34,6372380,"Portland","ME",71,136,9354574,0,12.5889,3.4584,21.3234,91310,1149490,0,0,1947038,6733632,233.5,NA,NA,0,0,0,0,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04116","MB","DO",7,510356,"South Portland","ME",14,136,1387090,0,11.6596,0,14.5511,18773,218885,0,0,273167,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04116","MB","DO",7,363080,"South Portland","ME",14,136,1387090,0,11.6596,0,14.5511,18773,218885,0,0,273167,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04101","CR","PT",21,5727633,"Portland","ME",3706,136,23157145,3,31.1174,81.8806,7.3266,75211,2340372,470342,15153,551038,45119331,287.6,195,2.7,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04102","MB","DO",29,606331,"Portland","ME",71,136,9354574,0,12.5889,3.4584,21.3234,91310,1149490,0,0,1947038,6733632,233.5,NA,NA,0,0,0,0,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23005","04102","DR","DO",27,68204,"Portland","ME",53,136,2341847,0,14.2819,0,2.4222,42332,604582,0,0,102535,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Cumberland County, ME",38860
"23009","04605","MB","DO",36,1428500,"Ellsworth","ME",NA,NA,2315465,0,14.208,0,16.1641,36576,519673,0,0,591217,0,0,NA,NA,NA,NA,NA,NA,99999,"","Hancock County, ME",23009
"23009","04681","FB","DO",2,281969,"Stonington","ME",NA,NA,698675,0,8.4034,0,15.3226,1547,13000,0,0,23704,0,0,NA,NA,NA,NA,NA,NA,99999,"","Hancock County, ME",23009
"23009","04605","DR","DO",27,137294,"Ellsworth","ME",NA,NA,2507589,0,21.8946,0,1.1293,51497,1127504,0,0,58158,0,0,NA,NA,NA,NA,NA,NA,99999,"","Hancock County, ME",23009
"23009","04681","FB","DO",2,1143621,"Stonington","ME",NA,NA,698675,0,8.4034,0,15.3226,1547,13000,0,0,23704,0,0,NA,NA,NA,NA,NA,NA,99999,"","Hancock County, ME",23009
"23011","04901","DR","DO",29,84152,"Waterville","ME",NA,NA,2314920,0,17.1224,0,1.7635,58240,997209,0,0,102704,0,0,NA,NA,NA,NA,NA,NA,12300,"Augusta-Waterville, ME","Kennebec County, ME",12300
"23011","04901","MB","DO",9,229350,"Waterville","ME",NA,NA,1037505,0,15.1365,0,5.2237,17389,263209,0,0,90835,0,0,NA,NA,NA,NA,NA,NA,12300,"Augusta-Waterville, ME","Kennebec County, ME",12300
"23019","04401","MB","DO",14,1391318,"Bangor","ME",29,43,2959302,0,12.9903,0,17.2944,45794,594879,0,0,791981,0,0,NA,NA,NA,NA,NA,NA,12620,"Bangor, ME","Penobscot County, ME",12620
"23019","04401","DR","DO",176,33332,"Bangor","ME",34,NA,13210190,0,28.4549,0,0.9652,217473,6188179,0,0,209896,0,0,NA,NA,NA,NA,NA,NA,12620,"Bangor, ME","Penobscot County, ME",12620
"23019","04401","DR","DO",156,350202,"Bangor","ME",34,NA,13210190,0,28.4549,0,0.9652,217473,6188179,0,0,209896,0,0,NA,NA,NA,NA,NA,NA,12620,"Bangor, ME","Penobscot County, ME",12620
"23019","04401","MB","DO",14,359335,"Bangor","ME",29,43,2959302,0,12.9903,0,17.2944,45794,594879,0,0,791981,0,0,NA,NA,NA,NA,NA,NA,12620,"Bangor, ME","Penobscot County, ME",12620
"23023","04530","MB","DO",2,70117,"Bath","ME",4791,NA,153160,0,12.648,0,4.3671,3037,38412,0,0,13263,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","Sagadahoc County, ME",38860
"23027","04915","DR","DO",35,246256,"Belfast","ME",NA,NA,2060316,0,22.336,0,1.4296,61508,1373845,0,0,87932,0,0,NA,NA,NA,NA,NA,NA,99999,"","Waldo County, ME",23027
"23029","04658","DR","DO",8,68693,"Milbridge","ME",NA,NA,127978,0,19.7125,0,0.7744,5008,98720,0,0,3878,0,0,NA,NA,NA,NA,NA,NA,99999,"","Washington County, ME",23029
"23031","04005","MB","DO",24,870893,"Biddeford","ME",90,136,3207024,0,16.1536,0,10.4428,34978,565021,0,0,365267,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","York County, ME",38860
"23031","04073","DR","DO",19,280615,"Sanford","ME",651,93,2946967,0,15.0525,0,4.0874,32478,488875,0,0,132751,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","York County, ME",38860
"23031","04005","MB","DO",20,309365,"Biddeford","ME",90,136,3207024,0,16.1536,0,10.4428,34978,565021,0,0,365267,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","York County, ME",38860
"23031","04073","DR","DO",19,204820,"Sanford","ME",651,93,2946967,0,15.0525,0,4.0874,32478,488875,0,0,132751,0,0,NA,NA,NA,NA,NA,NA,38860,"Portland-South Portland, ME","York County, ME",38860
"24001","21502","MB","DO",6,249645,"Cumberland","MD",131,33,1412596,0,15.7326,0,8.8908,11731,184559,0,0,104298,0,0,NA,NA,NA,NA,NA,NA,19060,"Cumberland, MD-WV","Allegany County, MD",19060
"24001","21502","DR","DO",9,136618,"Cumberland","MD",131,33,360078,0,9.8404,0,1.23,10809,106365,0,0,13295,0,0,NA,NA,NA,NA,NA,NA,19060,"Cumberland, MD-WV","Allegany County, MD",19060
"24003","21401","MB","DO",12,408845,"Annapolis","MD",24,717,4610524,0,10.9453,0,8.8434,52209,571445,0,0,461706,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Anne Arundel County, MD",12580
"24003","21401","DR","DO",1,87823,"Annapolis","MD",24,717,282811,0,4.3507,0,0.4439,6190,26931,0,0,2748,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Anne Arundel County, MD",12580
"24003","21401","MB","DO",12,246246,"Annapolis","MD",24,717,4610524,0,10.9453,0,8.8434,52209,571445,0,0,461706,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Anne Arundel County, MD",12580
"24003","21401","DR","PT",36,68000,"Annapolis","MD",398,717,2104883,0,13.221,7.6407,2.0552,53037,701200,0,0,109000,832840,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Anne Arundel County, MD",12580
"24003","21401","DR","DO",1,45427,"Annapolis","MD",24,717,282811,0,4.3507,0,0.4439,6190,26931,0,0,2748,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Anne Arundel County, MD",12580
"24009","20678","MB","DO",8,133011,"Prince Frederick","MD",345,50,989687,0,21.3149,0,5.2939,18710,398802,0,0,99049,0,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Calvert County, MD",47900
"24009","20678","MB","DO",9,10865,"Prince Frederick","MD",345,50,989687,0,21.3149,0,5.2939,18710,398802,0,0,99049,0,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Calvert County, MD",47900
"24009","20678","DR","DO",5,71621,"Prince Frederick","MD",345,50,524010,0,15.3874,0,1.4853,9156,140887,0,0,13599,0,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Calvert County, MD",47900
"24011","21629","MB","DO",11,235415,"Denton","MD",NA,NA,1042657,0,17.2199,0,1.841,23775,409403,0,0,43769,0,0,NA,NA,NA,NA,NA,NA,99999,"","Caroline County, MD",24011
"24011","21629","DR","DO",7,55261,"Denton","MD",NA,NA,722714,0,13.2717,0,2.488,21464,284863,0,0,53402,0,0,NA,NA,NA,NA,NA,NA,99999,"","Caroline County, MD",24011
"24011","21629","MB","DO",10,65461,"Denton","MD",NA,NA,1042657,0,17.2199,0,1.841,23775,409403,0,0,43769,0,0,NA,NA,NA,NA,NA,NA,99999,"","Caroline County, MD",24011
"24011","21629","DR","DO",10,388997,"Denton","MD",NA,NA,722714,0,13.2717,0,2.488,21464,284863,0,0,53402,0,0,NA,NA,NA,NA,NA,NA,99999,"","Caroline County, MD",24011
"24013","21157","MB","PT",4,22960,"Westminster","MD",452,58,337124,0,11.5694,0,1.8447,9471,109574,0,0,17471,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Carroll County, MD",12580
"24013","21157","DR","PT",26,283440,"Westminster","MD",452,58,2249672,0,9.8579,0,2.3449,59591,587445,0,0,139733,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Carroll County, MD",12580
"24013","21157","MB","PT",4,60972,"Westminster","MD",452,58,337124,0,11.5694,0,1.8447,9471,109574,0,0,17471,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Carroll County, MD",12580
"24015","21921","DR","DO",7,114935,"Elkton","MD",346,1981,337139,0,23.9819,0,4.0812,5691,136481,0,0,23226,0,0,NA,NA,NA,NA,NA,NA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Cecil County, MD",37980
"24015","21921","DR","DO",7,57476,"Elkton","MD",346,1981,337139,0,23.9819,0,4.0812,5691,136481,0,0,23226,0,0,NA,NA,NA,NA,NA,NA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Cecil County, MD",37980
"24015","21921","MB","DO",5,281393,"Elkton","MD",346,1981,1268284,0,20.2273,0,4.4118,16721,338221,0,0,73769,0,0,NA,NA,NA,NA,NA,NA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Cecil County, MD",37980
"24015","21921","MB","DO",4,253545,"Elkton","MD",346,1981,1268284,0,20.2273,0,4.4118,16721,338221,0,0,73769,0,0,NA,NA,NA,NA,NA,NA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Cecil County, MD",37980
"24017","20646","MB","PT",16,938318,"La Plata","MD",458,68,6083508,0,19.7659,7.0013,11.5847,64928,1283362,0,0,752172,5266172,360.4,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Charles County, MD",47900
"24017","20646","MB","PT",16,654892,"La Plata","MD",458,68,6083508,0,19.7659,7.0013,11.5847,64928,1283362,0,0,752172,5266172,360.4,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Charles County, MD",47900
"24017","20646","DR","PT",11,194934,"La Plata","MD",458,68,1047262,0,12.1325,7.3561,1.5413,27309,331326,0,0,42092,309633,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Charles County, MD",47900
"24019","21613","MB","DO",10,26667,"Cambridge","MD",NA,NA,961781,0,17.4986,0,3.5643,23327,408191,0,0,83145,0,0,NA,NA,NA,NA,NA,NA,15700,"Cambridge, MD","Dorchester County, MD",15700
"24019","21613","DR","DO",22,824373,"Cambridge","MD",NA,NA,320648,0,10.6671,0,2.1496,11719,125008,0,0,25191,0,0,NA,NA,NA,NA,NA,NA,15700,"Cambridge, MD","Dorchester County, MD",15700
"24019","21613","DR","DO",22,5587,"Cambridge","MD",NA,NA,320648,0,10.6671,0,2.1496,11719,125008,0,0,25191,0,0,NA,NA,NA,NA,NA,NA,15700,"Cambridge, MD","Dorchester County, MD",15700
"24021","21702","MB","DO",18,789363,"Frederick","MD",18,73,5180128,0,12.2087,5.8269,8.743,64816,791321,0,0,566687,3302009,215,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Frederick County, MD",47900
"24021","21702","DR","DO",15,240548,"Frederick","MD",18,73,1394301,0,19.8242,9.2017,1.961,21206,420393,0,0,41585,382651,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Frederick County, MD",47900
"24021","21702","MB","DO",21,2759554,"Frederick","MD",18,73,5180128,0,12.2087,5.8269,8.743,64816,791321,0,0,566687,3302009,215,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Frederick County, MD",47900
"24023","21550","DR","DO",20,813314,"Oakland","MD",NA,NA,1648496,0,28.6274,0,4.5266,22771,651875,0,0,103076,0,0,NA,NA,NA,NA,NA,NA,99999,"","Garrett County, MD",24023
"24023","21550","DR","DO",17,45866,"Oakland","MD",NA,NA,1648496,0,28.6274,0,4.5266,22771,651875,0,0,103076,0,0,NA,NA,NA,NA,NA,NA,99999,"","Garrett County, MD",24023
"24025","21009","DR","DO",14,296998,"Abingdon","MD",133,131,1173077,0,15.6867,0,2.3481,19806,310690,0,0,46506,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Harford County, MD",12580
"24025","21009","DR","DO",13,36864,"Abingdon","MD",133,131,1173077,0,15.6867,0,2.3481,19806,310690,0,0,46506,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Harford County, MD",12580
"24031","20850","MB","DO",307,34220187,"Rockville","MD",495,1322,118857849,0,12.6436,3.763,20.5376,1051439,13294018,0,0,21594040,81258497,1623,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Montgomery County, MD",47900
"24031","20707","DR","PT",20,722681,"Ellicott City","MD",251,717,3347257,0,17.286,9.5381,1.628,44130,762829,0,0,71842,685234,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Montgomery County, MD",47900
"24031","20850","MB","DO",287,141798,"Rockville","MD",495,1322,118857849,0,12.6436,3.763,20.5376,1051439,13294018,0,0,21594040,81258497,1623,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Montgomery County, MD",47900
"24033","20774","MB","PT",76,190084,"Largo","MD",487,1322,26997073,0,13.2095,7.9274,12.1635,229277,3028626,0,0,2788801,22107866,535.5,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Prince George's County, MD",47900
"24033","20774","MB","PT",78,12525,"Largo","MD",487,1322,26997073,0,13.2095,7.9274,12.1635,229277,3028626,0,0,2788801,22107866,535.5,NA,NA,0,0,0,0,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Prince George's County, MD",47900
"24033","20774","DR","DO",31,300080,"Largo","MD",487,1322,4177453,0,10.8922,3.2775,3.7457,25658,279473,0,0,96107,314990,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Prince George's County, MD",47900
"24033","20774","DR","DO",40,120000,"Largo","MD",487,1322,4177453,0,10.8922,3.2775,3.7457,25658,279473,0,0,96107,314990,0,NA,NA,NA,NA,NA,NA,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Prince George's County, MD",47900
"24035","21617","MB","DO",4,40000,"Centreville ","MD",NA,NA,896231,0,12.3252,0,0.8911,17481,215456,0,0,15578,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Queen Anne's County, MD",12580
"24035","21617","DR","DO",11,134108,"Centreville ","MD",NA,NA,236878,0,8.2757,0,1.3393,7930,65626,0,0,10621,0,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Queen Anne's County, MD",12580
"24037","20619","MB","DO",9,88445,"California","MD",41,50,1891780,0,23.6316,0,10.3168,33646,795109,0,0,347120,0,0,NA,NA,NA,NA,NA,NA,15680,"California-Lexington Park, MD","St. Mary's County, MD",15680
"24037","20619","MB","DO",9,280589,"California","MD",41,50,1891780,0,23.6316,0,10.3168,33646,795109,0,0,347120,0,0,NA,NA,NA,NA,NA,NA,15680,"California-Lexington Park, MD","St. Mary's County, MD",15680
"24043","21740","MB","DO",8,52117,"Hagerstown","MD",70,133,2009886,0,15.0741,0,16.0496,26624,401332,0,0,427304,0,0,NA,NA,NA,NA,NA,NA,25180,"Hagerstown-Martinsburg, MD-WV","Washington County, MD",25180
"24043","21740","MB","DO",8,212392,"Hagerstown","MD",70,133,2009886,0,15.0741,0,16.0496,26624,401332,0,0,427304,0,0,NA,NA,NA,NA,NA,NA,25180,"Hagerstown-Martinsburg, MD-WV","Washington County, MD",25180
"24045","21804","MB","DO",15,2185226,"Salisbury","MD",1031,71,3786341,0,27.0482,25.9518,5.6629,48980,1324822,0,0,277371,7198273,682,NA,NA,0,0,0,0,41540,"Salisbury, MD-DE","Wicomico County, MD",41540
"24045","21804","DR","DO",18,907470,"Salisbury","MD",1031,71,2764032,0,18.2203,14.1813,1.8863,26599,484642,0,0,50174,711531,0,NA,NA,NA,NA,NA,NA,41540,"Salisbury, MD-DE","Wicomico County, MD",41540
"24045","21804","MB","DO",15,234814,"Salisbury","MD",1031,71,3786341,0,27.0482,25.9518,5.6629,48980,1324822,0,0,277371,7198273,682,NA,NA,0,0,0,0,41540,"Salisbury, MD-DE","Wicomico County, MD",41540
"24047","21842","MB","DO",52,4932674,"Ocean City","MD",NA,NA,5545051,0,10.2148,0,31.1509,77804,794756,0,0,2423665,0,0,NA,NA,NA,NA,NA,NA,41540,"Salisbury, MD-DE","Worcester County, MD",41540
"24047","21842","DR","DO",3,67885,"Ocean City","MD",NA,NA,273836,0,9.0674,0,1.8336,4959,44965,0,0,9093,0,0,NA,NA,NA,NA,NA,NA,41540,"Salisbury, MD-DE","Worcester County, MD",41540
"24047","21842","MB","DO",61,686040,"Ocean City","MD",NA,NA,5545051,0,10.2148,0,31.1509,77804,794756,0,0,2423665,0,0,NA,NA,NA,NA,NA,NA,41540,"Salisbury, MD-DE","Worcester County, MD",41540
"24510","21202","CB","PT",280,94068,"Baltimore","MD",2560,717,64882934,0,26.9448,28.7284,15.7976,241797,6515171,0,0,3819821,109737234,1328,NA,NA,0,0,31.8,31.8,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","CR","PT",147,32051887,"Baltimore","MD",2560,717,161020606,32,38.0664,29.538,54.5474,170983,6508708,629922,16799,9326683,275491545,400.4,480.35,12.15,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","LR","DO",38,51826170,"Baltimore","MD",2560,717,43950196,18,19.7574,6.0376,49.025,151280,2988892,1645032,86412,7416504,44778153,57.6,56.57,4.18,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","MB","DO",638,72896932,"Baltimore","MD",2560,717,305037900,0,11.1234,3.7506,34.0903,1871426,20816666,0,0,63797467,239277791,1104.9,NA,NA,0,0,6,6,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","MB","DO",604,191308989,"Baltimore","MD",2560,717,305037900,0,11.1234,3.7506,34.0903,1871426,20816666,0,0,63797467,239277791,1104.9,NA,NA,0,0,6,6,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","DR","PT",511,3722558,"Baltimore","MD",2560,717,97039187,0,12.4417,9.442,1.4745,1442215,17943666,0,0,2126485,20078289,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","HR","DO",54,33834455,"Baltimore","MD",2560,717,63832691,9,24.9953,4.1259,48.1055,185363,4633205,1064331,41846,8916972,36790501,29.4,29.86,3.58,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","DR","PT",466,7687026,"Baltimore","MD",2560,717,97039187,0,12.4417,9.442,1.4745,1442215,17943666,0,0,2126485,20078289,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","DT","PT",38,762494,"Baltimore","MD",2560,717,19396997,0,17.3577,5.1279,4.3666,186045,3229314,0,0,812390,4165815,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","DR","DO",8,401835,"Baltimore","MD",2560,717,1066902,0,5.6612,7.2934,1.4167,10916,61798,0,0,15465,112793,0,NA,NA,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","CR","PT",159,93221019,"Baltimore","MD",2560,717,161020606,32,38.0664,29.538,54.5474,170983,6508708,629922,16799,9326683,275491545,400.4,480.35,12.15,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","LR","DO",38,107123498,"Baltimore","MD",2560,717,43950196,18,19.7574,6.0376,49.025,151280,2988892,1645032,86412,7416504,44778153,57.6,56.57,4.18,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"24510","21202","HR","DO",54,76534500,"Baltimore","MD",2560,717,63832691,9,24.9953,4.1259,48.1055,185363,4633205,1064331,41846,8916972,36790501,29.4,29.86,3.58,NA,NA,NA,NA,12580,"Baltimore-Columbia-Towson, MD","Baltimore city, MD",12580
"25001","02543","MB","DO",25,126652,"Woods Hole","MA",2100,277,10631835,0,8.9348,4.99,19.9304,43019,384366,0,0,857386,4278356,0,NA,NA,0,0,0,0,12700,"Barnstable Town, MA","Barnstable County, MA",12700
"25001","02601","DR","PT",198,1511362,"Hyannis","MA",394,277,11690653,0,14.139,7.5518,2.0187,226433,3201525,0,0,457105,3451947,0,NA,NA,NA,NA,NA,NA,12700,"Barnstable Town, MA","Barnstable County, MA",12700
